Kicking Time (IRE),2006,Gelding,Luso ,Fairy Dawn (IRE),Sarah Humphrey,,,,64
Kickingthelilly ,2009,Filly,Byron ,Teller (ARG),Rae Guest,74,80,,
Kid Cassidy (IRE),2006,Gelding,Beneficial ,Shuil Na Lee (IRE),Nicky Henderson,,,160,
Kie (IRE),2008,Gelding,Old Vic,Asura (GER),Donald McCain,,,134,
Kieltys Folly ,2004,Gelding,Weet-A-Minute (IRE),Three Sweeties ,Brian Baugh,51,,,
Kijivu ,2005,Filly,Erhaab (USA),Alsiba,Alastair Lidderdale,,,,85
Kikonga ,2010,Filly,Danehill Dancer (IRE),Kibara ,Luca Cumani,91,,,
Kikos (FR),2002,Gelding,Nikos,Balgarde (FR),Mrs K. Lee,,,94,
Kilavalley (IRE),2007,Gelding,City Honours (USA),Cry In The Dark,Hugo Froud,,,111,111
Kilbree Chief (IRE),2008,Gelding,Dr Massini (IRE),Lame Excuse (IRE),Lucinda Russell,,,,117
Kilbree Kid (IRE),2007,Gelding,Cloudings (IRE),Bustingoutallover (USA),Tom George,,,,125
Kilburn ,2004,Gelding,Grand Lodge (USA),Lady Lahar ,Alastair Lidderdale,55,,,105
Kilcascan ,2004,Gelding,Alflora (IRE),Peasedown Tofana ,Rosemary Gasson,,,84,
Kilcaskin Star (IRE),2006,Gelding,Zagreb (USA),Kentucky Key (IRE),T. H. Weston,,,,95
Kilcolman Wizard (IRE),2006,Gelding,Wizard King ,Ouch (IRE),Liam Corcoran,,,,77
Kilcrea Asla (IRE),2001,Gelding,Oscar (IRE),Alottalady (IRE),Graeme McPherson,,,120,
Kilderry Dean (IRE),2007,Gelding,Croco Rouge (IRE),Perkalette (IRE),James Frost,,,,90
Kildonnan ,1999,Gelding,Bob's Return (IRE),Celtic Tore (IRE),N. Mechie,,,104,
Kilflora ,2003,Gelding,Alflora (IRE),Stac-Pollaidh ,Claire Dyson,,,110,105
Kilgefin Star (IRE),2008,Gelding,Saddlers' Hall (IRE),High Church Annie (IRE),Michael Smith,,,,121
Kill Van Kull (IRE),2009,Gelding,Johannesburg (USA),Stephanootz (USA),Marc Barber,,,,75
Killala Quay ,2007,Gelding,Karinga Bay,Madam Bijou ,Charlie Longsdon,,,,142
Killary Bay (IRE),2004,Gelding,Accordion,Kindly Light (IRE),Mrs T. Corrigan,,,103,
Killegney ,2004,Filly,Tel Quel (FR),The Distaff Spy ,Michael Gates,,,,94
Killimore Cottage ,2007,Gelding,Tamure (IRE),Singing Cottage ,Peter Hiatt,,,,105
Killing Time (IRE),2011,Gelding,Oratorio (IRE),Enchanting Muse (USA),Ralph Beckett,79,,,
Kilmacowen (IRE),2006,Gelding,Flemensfirth (USA),Baunfaun Run (IRE),Fergal O'Brien,,,119,124
Kilmurvy (IRE),2008,Gelding,Shantou (USA),Spagna (IRE),Jeremy Scott,,,,123
Kilrush (IRE),2006,Gelding,Dilshaan ,Pride of Passion (IRE),Neil Mulholland,,,104,110
Kilrye (IRE),2007,Gelding,Catcher In The Rye (IRE),Kiladante (IRE),David Pipe,,,,86
Kilshanna (IRE),2005,Gelding,Bach (IRE),Mugazine,Bernard Llewellyn,,,62,62
Kilvergan Boy (IRE),2004,Gelding,Zagreb (USA),Brigante (IRE),Nigel Twiston-Davies,,,74,74
Kim Tian Road (IRE),2006,Filly,King's Theatre (IRE),Shaunies Lady (IRE),Martin Hill,,,,114
Kimbali (IRE),2009,Gelding,Clodovil (IRE),Winnifred ,David Evans,70,,,
Kimberella ,2010,Gelding,Kyllachy ,Gleam of Light (IRE),David Nicholls,83,,,
Kimora (IRE),2006,Filly,Bach (IRE),Blue Gale (IRE),Marc Barber,,,,90
Kind of Easy (IRE),2006,Gelding,Kalanisi (IRE),Specifiedrisk (IRE),Emma Lavelle,,,121,114
Kindanyce (IRE),2011,Filly,Bushranger (IRE),Rublevka Star (USA),Richard Fahey,55,,,
Kindia (IRE),2008,Filly,Cape Cross (IRE),Susu ,Michael Attwater,49,,,
Kindlelight Storm (USA),2010,Gelding,Stormy Atlantic (USA),Rose of Zollern (IRE),Nick Littmoden,55,,,
Kindly Note ,2007,Filly,Generous (IRE),Vent d'Aout (IRE),Emma Lavelle,,,112,
Kindu ,2010,Filly,Pivotal ,Kithanga (IRE),Luca Cumani,89,,,
King Arthur (GER),2009,Gelding,Elnadim (USA),Konigin Shuttle (GER),Charlie Mann,,,,105
King Bertie (IRE),2010,Gelding,Clodovil (IRE),Jouel (FR),Michael Wigham,77,80,,
King Boru (IRE),2008,Gelding,Brian Boru ,Final Instalment (IRE),Emma Lavelle,,,,122
King Brex (DEN),2003,Gelding,Primatico (USA),Moon Shine (DEN),N. W. Alexander,,,,78
King Calypso ,2011,Gelding,Sir Percy ,Rosa de Mi Corazon (USA),Denis Coakley,37,,,
King Cyrus (IRE),2002,Gelding,Anshan,Miss Eurolink,Ms Emma Oliver,,,110,
King Diamond (FR),2001,Gelding,Exit To Nowhere (USA),Diamona (FR),J. R. Goss,,,62,
King Edmund ,2003,Gelding,Roi de Rome (USA),Cadbury Castle ,Chris Gordon,,,137,
King Fingal (IRE),2005,Gelding,King's Best (USA),Llia ,John Quinn,62,,,110
King Fontaine (IRE),2003,Gelding,King's Theatre (IRE),Kerfontaine,J. J. O'Shea,,,116,
King George River (IRE),2010,Colt,Danehill Dancer (IRE),Butterfly Blue (IRE),Alan Bailey,97,,,
King Helissio (IRE),2008,Gelding,Helissio (FR),Banner Buzz (IRE),Neil Mulholland,,,,112
King Jack ,2002,Gelding,Classic Cliche (IRE),Hack On ,Richard Phillips,,,115,
King Kalium (IRE),2006,Gelding,Kayf Tara ,Hannah Park (IRE),Donald Whillans,,,72,
King Kurt (IRE),2008,Gelding,Holy Roman Emperor (IRE),Rutledge (IRE),Kevin Ryan,74,,,98
King Mak ,2002,Gelding,Makbul,Miss Nova ,Marjorie Fife,,,,80
King Massini (IRE),2006,Gelding,Dr Massini (IRE),King's Linnet (IRE),Evan Williams,,,123,
King Muro ,2010,Gelding,Halling (USA),Ushindi (IRE),Fergal O'Brien,69,,,
King of Dixie (USA),2004,Gelding,Kingmambo (USA),Dixie Accent (USA),Ruth Carr,83,88,,
King of Dubai ,2005,Gelding,Dubai Destination (USA),Pearl Barley (IRE),John Flint,,,,114
King of Dudes ,2009,Gelding,Dansili ,Leto (USA),Alan King,,,,127
King of Eden (IRE),2006,Gelding,Royal Applause ,Moonlight Paradise (USA),Eric Alston,82,,,
King of Forces ,2009,Gelding,Halling (USA),Group Force (IRE),Denis Quinn,48,,,90
King of Glory ,2008,Gelding,Kayf Tara ,Glory Be ,Venetia Williams,,,,112
King of Jazz (IRE),2008,Gelding,Acclamation ,Grand Slam Maria (FR),Peter Bowen,75,,,
King of Kudos (IRE),2010,Gelding,Acclamation ,Perugina (FR),Scott Dixon,50,,,
King of Macedon (IRE),2011,Gelding,Invincible Spirit (IRE),Allexina ,Mark Johnston,83,,,
King of Paradise (IRE),2009,Gelding,Hurricane Run (IRE),Silly Game (IRE),Eric Alston,79,,,
King of The Celts (IRE),2008,Gelding,Celtic Swing ,Flamands (IRE),Tim Easterby,70,,,
King of The Danes ,2010,Colt,Dansili ,Our Queen of Kings ,Mark Johnston,87,,,
King of The Night (GER),2004,Gelding,Lomitas ,Kaiserlerche (GER),Malcolm Jefferson,,,132,
King of The Road ,2002,Gelding,Romany Rye ,Queen's Cross,Mrs Janet Ackner,,,88,
King of The Wolds (IRE),2007,Gelding,Presenting ,Azaban (IRE),Malcolm Jefferson,,,132,
King of Windsor (IRE),2007,Gelding,Intikhab (USA),Kismah ,John Wainwright,63,50,,
King of Wing (IRE),2009,Gelding,Hawk Wing (USA),Miss Shivvy (IRE),Phil McEntee,48,,,90
King Olav (UAE),2005,Gelding,Halling (USA),Karamzin (USA),Tony Carroll,70,,,
King Ozzy (IRE),2004,Gelding,King Charlemagne (USA),Kingpin Delight ,Lawney Hill,,,,97
King Pin ,2005,Gelding,Pivotal ,Danehurst ,Tracy Waggott,67,,,
King Spirit (IRE),2008,Gelding,Fruits of Love (USA),Tariana (IRE),Brendan Powell,,,130,120
King Torus (IRE),2008,Gelding,Oratorio (IRE),Dipterous (IRE),Ruth Carr,84,,,
King Vahe (IRE),2009,Gelding,One Cool Cat (USA),Tethkar ,Olivia Maylam,54,,,
King Zeal (IRE),2004,Gelding,King's Best (USA),Manureva (USA),Barry Leavy,67,61,,107
Kingaroo (IRE),2006,Gelding,King Charlemagne (USA),Lady Naomi (USA),Garry Woodward,47,,,74
Kingarrick ,2008,Gelding,Selkirk (USA),Rosacara ,Noel Wilson,50,,,
Kingcora (FR),2008,Gelding,King's Theatre (IRE),Coralisse Royale (FR),Venetia Williams,,,111,111
Kingdom of Munster (IRE),2007,Gelding,Danehill Dancer (IRE),Kitty O'Shea ,Richard Ford,,,80,88
Kinglami ,2009,Gelding,Kingsalsa (USA),Red Japonica ,Brian Gubby,79,,,
Kinglet (USA),2009,Gelding,Kingmambo (USA),Karen's Caper (USA),Charlie Appleby,100,103,,
Kings Apollo ,2009,Gelding,King's Theatre (IRE),Temple Dancer ,Tom Symonds,,,,95
Kings Bayonet ,2007,Gelding,Needwood Blade ,Retaliator ,Alan King,,,,117
Kings Chorister ,2006,Gelding,King's Best (USA),Chorist ,Barry Murtagh,,,85,85
Kings Ciel ,2009,Gelding,Septieme Ciel (USA),King's Jewel ,Sean Curran,44,,,
Kings Destiny ,2006,Gelding,Dubai Destination (USA),Jalousie (IRE),Nicky Henderson,,,,104
Kings Flagship ,2005,Gelding,Lahib (USA),Queen's Flagship (IRE),Chris Down,,,118,118
Kings Grace ,2006,Gelding,King's Theatre (IRE),Beauchamp Grace ,Donald McCain,,,107,
Kings Grey (IRE),2004,Gelding,King's Theatre (IRE),Grey Mo (IRE),Keith Reveley,,,137,118
Kings Lad (IRE),2007,Gelding,King's Theatre (IRE),Festival Leader (IRE),Colin Tizzard,,,,127
Kings Legacy (IRE),2004,Gelding,King's Theatre (IRE),Kotton (FR),Alan Hill,,,127,
Kings Lodge ,2006,Gelding,King's Theatre (IRE),Mardello ,Nicky Henderson,,,119,115
Kings n Dreams ,2007,Gelding,Royal Applause ,Last Dream (IRE),Dean Ivory,50,45,,
Kings Palace (IRE),2008,Gelding,King's Theatre (IRE),Sarahs Quay (IRE),David Pipe,,,,156
Kings Realm (IRE),2007,Gelding,King's Best (USA),Sweet Home Alabama (IRE),Tina Jackson,52,,,
Kings Request (IRE),2010,Gelding,New Approach (IRE),Palace Weekend (USA),Laura Mongan,65,,,
Kings Road ,2005,Gelding,King's Best (USA),Saphire ,Anabel K. Murphy,53,,,98
Kings Sunset (IRE),2005,Gelding,Old Vic,Dysart Lady,Tim Vaughan,,,105,105
Kings Warrior (FR),2007,Gelding,King's Best (USA),Save Me The Waltz (FR),Tom George,95,,,
Kingscombe (USA),2009,Gelding,Mizzen Mast (USA),Gombeen (USA),Linda Jewell,47,55,,
Kingscroft (IRE),2008,Gelding,Antonius Pius (USA),Handsome Anna (IRE),Alan Berry,83,87,,
Kingsdesire (IRE),2009,Gelding,King's Best (USA),Lucky Clio (IRE),Marco Botti,101,,,
Kingsgate Choice (IRE),2007,Gelding,Choisir (AUS),Kenema (IRE),Ed de Giles,107,,,
Kingsgate Native (IRE),2005,Gelding,Mujadil (USA),Native Force (IRE),Robert Cowell,112,,,
Kingsmere ,2005,Gelding,King's Theatre (IRE),Lady Emily ,Henry Daly,,,123,118
Kingspark Boy (IRE),2007,Gelding,Tillerman ,Malacca (USA),E. R. Clough,,,65,
Kingston Eucalypt ,2010,Filly,Halling (USA),Derartu (AUS),David Elsworth,73,,,
Kingston Hill ,2011,Colt,Mastercraftsman (IRE),Audacieuse ,Roger Varian,120,,,
Kingston Tiger ,2008,Gelding,Tiger Hill (IRE),Gretna ,Jo Davis,,,,67
Kingsway Lad (IRE),2011,Gelding,New Approach (IRE),Obsessive (USA),Derek Shaw,52,,,
Kingswinford (IRE),2006,Gelding,Noverre (USA),Berenica (IRE),Alastair Lidderdale,68,,,
Kinkeel (IRE),1999,Gelding,Hubbly Bubbly (USA),Bubbly Beau,Tony Carroll,,,66,
Kinkohyo ,2011,Filly,Indesatchel (IRE),Mythicism ,Bryan Smart,60,,,
Kinloss ,2011,Filly,Kheleyf (USA),Celtic Cross ,Richard Hannon,67,,,
Kirbys Glen (IRE),2002,Gelding,Charente River (IRE),Silence To Silence (IRE),Johnny Farrelly,,,84,
Kirkaig ,2005,Gelding,Best of The Bests (IRE),Screen Idol (IRE),Alistair Whillans,,,,94
Kirkhammerton (IRE),2002,Gelding,Grand Lodge (USA),Nawara,Barry Leavy,,,70,64
Kirkleigh ,2005,Gelding,Kirkwall ,Memoranda ,R. B. Chanin,,,120,
Kirkstall Abbey (IRE),2011,Filly,Bushranger (IRE),Spanish Falls ,Tony Coyle,60,,,
Kirtling Belle ,2011,Filly,Pastoral Pursuits ,Twenty Seven (IRE),Keith Dalgleish,67,,,
Kiss From A Rose ,2011,Filly,Compton Place ,Dayrose ,Rae Guest,64,,,
Kitchapoly (FR),2010,Gelding,Poliglote ,Kotkicha (FR),Donald McCain,,,,128
Kitegen (IRE),2006,Gelding,Milan ,Keen Gale (IRE),Robin Dickin,,,,120
Kitten On The Run (USA),2010,Colt,Kitten's Joy (USA),Personal Odyssey (USA),Luca Cumani,100,,,
Kittens ,2009,Filly,Marju (IRE),Purring (USA),William Muir,68,,,
Kitty Brown (IRE),2011,Filly,Bushranger (IRE),Daanaat (IRE),David Evans,40,,,
Kiwayu ,2009,Gelding,Medicean ,Kibara ,Philip Kirby,86,,,
Kiwi Bay ,2005,Gelding,Mujahid (USA),Bay of Plenty (FR),Michael Dods,72,,,
Kiyoshi ,2011,Filly,Dubawi (IRE),Mocca (IRE),Charles Hills,111,,,
Kleitomachos (IRE),2008,Gelding,Barathea (IRE),Theben (GER),Stuart Kittow,79,,,
Klynch ,2006,Gelding,Kyllachy ,Inchcoonan ,Ruth Carr,75,,,
Knapp Bridge Boy ,2000,Gelding,Wimbleball,Toll Bridge,James Payne,,,94,
Kneesy Earsy Nosey ,2006,Filly,Compton Place ,Evie Hone (IRE),Ann Stokell,35,,,
Knight Blaze ,2007,Filly,Bach (IRE),Braceys Girl (IRE),David Brace,,,,75
Knight Charm ,2010,Gelding,Haafhd ,Enchanted Princess ,Gay Kelleway,57,,,
Knight Flight ,2005,Filly,Sir Harry Lewis (USA),Punnett's Town ,Anna Newton-Smith,,,,97
Knight In Purple ,2004,Gelding,Sir Harry Lewis (USA),Cerise Bleue (FR),John Mackie,,,,131
Knight of Pleasure ,2009,Gelding,Exit To Nowhere (USA),Kim Fontenail (FR),Gary Moore,,,,131
Knight Owl ,2010,Gelding,Rock of Gibraltar (IRE),Miss Ivanhoe (IRE),James Fanshawe,79,,,
Knight Pass (IRE),2006,Gelding,Accordion,Toulon Pass (IRE),David Pipe,,,122,
Knight Valliant ,2003,Gelding,Dansili ,Aristocratique ,Barbara Butterworth,,,,94
Knight Woodsman ,2004,Gelding,Sir Harry Lewis (USA),Jowoody ,R. Mike Smith,,,86,81
Knightly Escapade ,2008,Gelding,Sakhee (USA),Queen of Iceni ,Brian Ellison,71,,,112
Knighton Combe ,2000,Gelding,Midnight Legend ,Cindercombe ,Jamie Snowden,,,124,110
Knights Parade (IRE),2010,Gelding,Dark Angel (IRE),Toy Show (IRE),Amanda Perrett,66,,,
Knock A Hand (IRE),2005,Gelding,Lend A Hand ,Knockcross (IRE),Richard Lee,,,133,135
Knock Boy (IRE),2002,Gelding,Pistolet Bleu (IRE),Past Times (IRE),Linda Jewell,,,71,
Knockamany Bends (IRE),2010,Gelding,Majestic Missile (IRE),Sweet Compliance ,John Wainwright,52,,,
Knockara Beau (IRE),2003,Gelding,Leading Counsel (USA),Clairabell (IRE),George Charlton,,,146,
Knockavilla (IRE),2003,Gelding,Saddlers' Hall (IRE),Native Singer (IRE),Brian Storey,,,,99
Knockdolian (IRE),2007,Gelding,Montjeu (IRE),Doula (USA),Paul Webber,,,80,
Knockgraffon King (IRE),2005,Gelding,Beneficial ,Kilternan Gale (IRE),Donald McCain,,,112,
Knockgraffon Lad (USA),2007,Gelding,Forestry (USA),Miss Dahlia (USA),Brendan Powell,80,,,97
Knockraheen (IRE),2008,Gelding,Heron Island (IRE),Nancy's Stile (IRE),Jonjo O'Neill,,,,116
Knockturnal (IRE),2008,Filly,Refuse To Bend (IRE),Knocktartan (IRE),Malcolm Jefferson,,,,83
Know No Fear ,2005,Gelding,Primo Valentino (IRE),Alustar ,Alastair Lidderdale,60,,,
Know Your Name ,2011,Gelding,Halling (USA),Lady Agnes ,David Evans,75,,,
Knowe Head (NZ),2007,Gelding,High Chaparral (IRE),Royal Errant (NZ),James Unett,65,,,
Kodafine (IRE),2011,Filly,Kodiac ,Zafine ,David Evans,67,,,
Kodicil (IRE),2008,Gelding,Kodiac ,Miss Caoimhe (IRE),Tim Walford,69,,,111
Koharu ,2010,Filly,Ishiguru (USA),Vellena ,Peter Makin,66,,,
Kohlaan (IRE),2010,Gelding,Elusive City (USA),Rock Salt ,Roger Varian,87,,,
Kolonel Kirkup ,2010,Gelding,Dr Fong (USA),Strawberry Lolly ,Michael Dods,58,,,
Kommander Kirkup ,2011,Gelding,Assertive ,Bikini ,Michael Dods,87,,,
Komreyev Star ,2002,Gelding,Komaite (USA),L'Ancressaan,Ray Peacock,36,,,
Konzert (ITY),2010,Gelding,Hurricane Cat (USA),Known Alibi (USA),Ian Williams,58,,,
Koo And The Gang (IRE),2007,Gelding,Le Vie Dei Colori ,Entertain ,Brian Ellison,50,,,
Koolala (IRE),2008,Filly,Kayf Tara ,Squaw Talk (USA),Paul Webber,,,,113
Koolgreycat (IRE),2009,Filly,One Cool Cat (USA),Brooks Masquerade ,Noel Wilson,53,,,
Koos (GER),2008,Filly,Konigstiger (GER),Kiss Me (GER),Marco Botti,48,,,
Kopenhagen (IRE),2011,Colt,Captain Rio ,Quizzical Lady ,Ed de Giles,54,,,
Kopkap ,2011,Colt,Captain Gerrard (IRE),Sharoura ,Ed McMahon,53,,,
Korngold ,2008,Gelding,Dansili ,Eve ,Tracy Waggott,54,,,
Kosta Brava (FR),2004,Gelding,Nikos,Tamana (USA),Michael Smith,,,108,
Koultas King (IRE),2007,Gelding,Exit To Nowhere (USA),Carrigmoorna Style (IRE),Tim Vaughan,,,,109
Kozmina Bay ,2009,Filly,Notnowcato ,Kozmina (IRE),Bernard Llewellyn,50,,,77
Krackerjill (IRE),2011,Filly,Kheleyf (USA),Knockenduff ,Mark Usher,52,,,
Kraka Gym (IRE),2011,Gelding,Clodovil (IRE),Accounting ,Michael Easterby,57,,,
Kris Cross (IRE),2007,Gelding,Kris Kin (USA),Perfidia ,Lucinda Russell,,,123,
Kris Spin (IRE),2008,Gelding,Kris Kin (USA),Auditing Empress (IRE),Richard Lee,,,,125
Kriss William (FR),2006,Gelding,Califet (FR),Pretty William (FR),E. Turner,,,110,
Kristallo (GER),2005,Gelding,Lando (GER),Key West (GER),Dai Burchell,45,,,82
Krupskaya (FR),2010,Filly,Dubai Destination (USA),Willows World ,John Weymes,67,,,
Kruseman ,2007,Gelding,Doyen (IRE),Polar Charge ,Richard Woollacott,,,,88
Kruzhlinin (GER),2007,Gelding,Sholokhov (IRE),Karuma (GER),Donald McCain,,,144,
Kuala Queen (IRE),2011,Filly,Kodiac ,See Nuala (IRE),Denis Coakley,73,,,
Kuantan One (IRE),2010,Gelding,Strategic Prince ,Starfish (IRE),Paul Cole,81,,,
Kuanyao (IRE),2006,Gelding,American Post ,Nullarbor ,David Nicholls,73,,,
Kuda Huraa (IRE),2008,Gelding,Montjeu (IRE),Healing Music (FR),Alan King,86,,,123
Kudu Country (IRE),2006,Gelding,Captain Rio ,Nirvavita (FR),Tom Tate,,,130,125
Kuilsriver (IRE),2007,Gelding,Cape Cross (IRE),Ripple of Pride (IRE),Nick Gifford,,,,126
Kukurudu (IRE),2007,Gelding,Tikkanen (USA),Tullyfoyle (IRE),Simon West,,,,95
Kumbeshwar ,2007,Gelding,Doyen (IRE),Camp Fire (IRE),Alan King,,,145,
Kung Hei Fat Choy (USA),2009,Gelding,Elusive Quality (USA),Lady Succeed (JPN),James Given,71,73,,
Kuraanda ,2009,Filly,Kyllachy ,Palm Cove (UAE),John Wainwright,41,,,
Kusadasi (IRE),2005,Gelding,Beneficial ,Otorum (IRE),Marc Barber,,,97,102
Kusadiki (IRE),2006,Gelding,Tobougg (IRE),Mother Molly (USA),Emma Lavelle,,,,105
Kuwait Star ,2009,Gelding,Resplendent Glory (IRE),Mofeyda (IRE),Michael Herrington,70,65,,
Kwanto ,2010,Filly,Piccolo ,Craic Sa Ceili (IRE),Ken Wingrove,46,,,
Kykate ,2006,Filly,Hamas (IRE),Coleham ,William Kinsey,,,121,
Kyle of Bute ,2006,Gelding,Kyllachy ,Blinding Mission (IRE),Richard Ford,50,,,
Kyleakin Lass ,2009,Filly,Kyllachy ,Local Fancy ,Jonathan Portman,93,,,
Kylenoe Fairy (IRE),2004,Filly,Anshan,Supreme Stroke (IRE),Paul Henderson,,,114,114
Kyles Faith (IRE),2008,Gelding,Court Cave (IRE),Littleton Liberty ,Martin Keighley,,,,101
Kyllachy Rise ,2010,Colt,Kyllachy ,Up And About ,Richard Hannon,90,,,
Kyllachy Star ,2006,Gelding,Kyllachy ,Jaljuli,Richard Fahey,65,,,
Kyllachy Storm ,2004,Gelding,Kyllachy ,Social Storm (USA),Ron Hodges,52,,,
Kyllachykov (IRE),2008,Gelding,Kyllachy ,Dance On ,Robin Bastiman,56,,,
Kylladdie ,2007,Gelding,Kyllachy ,Chance For Romance ,Steve Gollings,74,,,
Kyzer Chief ,2005,Gelding,Rouvres (FR),Payvashooz,Tina Jackson,51,,,
L Frank Baum (IRE),2007,Gelding,Sinndar (IRE),Rainbow City (IRE),Bernard Llewellyn,70,,,
L Ge R ,2011,Filly,Pastoral Pursuits ,Cashbar ,Peter Charalambous,60,,,
La Arenosa (IRE),2009,Filly,Exceed And Excel (AUS),Baranquilla ,Charlie Appleby,104,,,
La Bacouetteuse (FR),2005,Gelding,Miesque's Son (USA),Toryka ,Iain Jardine,67,,,92
La Belle Epoque (USA),2010,Filly,Tapit (USA),Catlike Dancer (USA),Gerard Butler,58,,,
La Belle Sauvage ,2007,Filly,Old Vic,Lady Rebecca ,Kim Bailey,,,,98
La Danza ,2010,Filly,Country Reel (USA),Freedom Song ,James Unett,65,,,
La Estrella (USA),2003,Gelding,Theatrical,Princess Ellen ,Don Cantillon,87,,,
La Faisan Blanche (USA),2011,Filly,Exchange Rate (USA),Tjinouska (USA),Luca Cumani,47,,,
La Fortunata ,2007,Filly,Lucky Story (USA),Phantasmagoria ,Mike Murphy,93,89,,
La Giaconda ,2009,Filly,Excellent Art ,Always On My Mind ,Olivia Maylam,37,,,
La Grassetta (GER),2011,Filly,Nayef (USA),La Reine Noir (GER),Tobias B. P. Coles,59,,,
La Luz Del Sol ,2010,Filly,Misu Bond (IRE),Villa Del Sol ,Richard Fahey,59,,,
La Madonnina (IRE),2008,Filly,Milan ,Supreme Nova ,Caroline Keevil,,,,88
La Noe ,2009,Filly,Nayef (USA),Snow Gretel (IRE),David O'Meara,77,,,
La Rosiere (USA),2009,Filly,Mr Greeley (USA),Snowtime (IRE),Pat Murphy,56,,,
La Sylphe ,2010,Filly,Refuse To Bend (IRE),Naayla (IRE),Derek Shaw,44,,,
La Tinta Bay ,2011,Filly,Compton Place ,Cumana Bay ,Richard Hannon,84,,,
Labarinto ,2008,Gelding,Dansili ,Tarocchi (USA),Sir Michael Stoute,97,,,
Labienus ,2010,Gelding,Compton Place ,Guermantes ,David Lanigan,91,,,
Lac Fontana (FR),2009,Gelding,Shirocco (GER),Fontaine Riant (FR),Paul Nicholls,,,,127
Lac Sacre (FR),2009,Gelding,Bering,Lady Glorieuse (FR),Tony Carroll,43,,,108
Lacey ,2009,Gelding,Rail Link ,Shamana (USA),Andrew Hollinshead,65,,,
Lackamon ,2005,Gelding,Fleetwood (IRE),Pearlossa ,Sue Smith,,,139,125
Lacock ,2011,Colt,Compton Place ,Puya ,Henry Candy,72,,,
Laconicos (IRE),2002,Gelding,Foxhound (USA),Thermopylae ,William Stone,54,,,
Ladies Are Forever ,2008,Filly,Monsieur Bond (IRE),Forever Bond ,Geoffrey Oldroyd,108,,,
Ladies Dancing ,2006,Gelding,Royal Applause ,Queen of Dance (IRE),Chris Down,,,,106
Ladies In Waiting ,2011,Filly,Piccolo ,Rose Siog ,Richard Fahey,52,,,
Ladweb ,2010,Gelding,Bertolini (USA),Adweb ,John Gallagher,69,66,,
Lady Amakhala ,2008,Filly,Val Royal (FR),Isla Negra (IRE),George Moore,72,,,
Lady Artiste (IRE),2010,Filly,Excellent Art ,Elauyun (IRE),Alan Swinbank,69,,,
Lady Barastar (IRE),2008,Filly,Barathea (IRE),Stariya (IRE),Amanda Perrett,46,,,
Lady Bayside ,2008,Filly,Ishiguru (USA),Seldemosa ,Malcolm Saunders,69,,,
Lady Bentinck (IRE),2009,Filly,Mujadil (USA),Lady Graigie (IRE),Alan Berry,38,,,
Lady Bluesky ,2003,Filly,Cloudings (IRE),M N L Lady ,Alistair Whillans,,,,122
Lady Bonanova (IRE),2010,Filly,Haatef (USA),Lady Express (IRE),J. R. Jenkins,50,,,
Lady Bridget ,2008,Filly,Hawk Wing (USA),Change Partners (IRE),Mark Gillard,48,,,82
Lady Bubbles ,2011,Filly,Distant Peak (IRE),Mount Hillaby (IRE),Michael Easterby,50,,,
Lady Calantha ,2010,Filly,Byron ,Brooklyn's Sky ,Alan Berry,43,,,
Lady Captain (IRE),2011,Filly,Captain Rio ,Alexander Goldmine ,Kevin Ryan,62,,,
Lady Cavallo ,2010,Filly,Tiger Hill (IRE),Cavallo da Corsa ,J. R. Jenkins,39,,,
Lady Chantilly (IRE),2011,Filly,Kodiac ,Flashy Life ,Jo Hughes,94,,,
Lady Chaparral ,2007,Filly,High Chaparral (IRE),La Sylphide ,Michael Dods,80,,,
Lady Cliche ,2009,Filly,Kirkwall ,Madam Cliche ,Roger Curtis,41,,,
Lady Cricketer ,2009,Filly,Compton Place ,Hickleton Lady (IRE),Michael Squance,43,,,
Lady Crossmar (IRE),2011,Filly,Duke of Marmalade (IRE),Rekindled Cross (IRE),Richard Hannon,76,,,
Lady Dancer (IRE),2011,Filly,Captain Rio ,Anessia ,George Moore,30,,,
Lady Del Sol ,2008,Filly,Monsieur Bond (IRE),Villa Del Sol ,Jo Hughes,60,,,
Lady Elsie ,2008,Filly,Singspiel (IRE),Lady Hen ,George Prodromou,63,66,,
Lady Emmuska ,2011,Filly,Sir Percy ,Medicea Sidera ,Richard Hannon,56,,,
Lady Farah ,2010,Filly,Exceed And Excel (AUS),Bint Makbul ,Robert Cowell,49,,,
Lady Faye ,2009,Filly,Multiplex ,Rebel County (IRE),Andrew Hollinshead,39,,,
Lady Fingers ,2008,Filly,Kirkwall ,Wellfield ,Nigel Twiston-Davies,,,,98
Lady Frances ,2011,Filly,Exceed And Excel (AUS),Lady Catherine ,Mark Johnston,85,,,
Lady From Geneva ,2007,Filly,Generous (IRE),Schizo-Phonic ,Brendan Powell,,,,92
Lady Gibraltar ,2009,Filly,Rock of Gibraltar (IRE),Lady Adnil (IRE),Alan Jarvis,89,,,
Lady Guinevere ,2010,Filly,Pivotal ,Birdie ,Stuart Williams,64,,,
Lady Heidi ,2011,Filly,High Chaparral (IRE),Water Feature ,Philip Kirby,97,,,
Lady Ibrox ,2010,Filly,Ishiguru (USA),Last Impression ,Alan Brown,82,,,
Lady In Blue (IRE),2011,Filly,Iffraaj ,Compton Girl ,David O'Meara,68,,,
